2019-05-11T14:41:05    259.253
2019-05-11T15:11:05    254.567
2019-05-11T15:41:08    257.941
2019-05-11T16:11:08    256.725
2019-05-11T16:41:08    261.647
2019-05-11T17:11:06    253.507
2019-05-11T17:41:07    264.945
2019-05-11T18:11:05    259.236
2019-05-11T18:41:08    265.059
2019-05-11T19:11:05    254.257
2019-05-11T19:41:05    256.101
2019-05-11T20:11:05    255.236
2019-05-11T20:41:05    254.517
2019-05-11T21:11:08    256.298
2019-05-11T21:41:07    263.168
2019-05-11T22:11:08    253.386
2019-05-11T22:41:06    260.820
2019-05-11T23:11:07    256.867
2019-05-11T23:41:05    259.103
2019-05-12T00:11:07    266.124
2019-05-12T00:41:06    252.513
2019-05-12T01:11:07    263.101
2019-05-12T01:41:07    253.173
2019-05-12T02:11:07    253.283
2019-05-12T02:41:07    259.617
2019-05-12T03:11:05    258.657
2019-05-12T03:41:05    257.718
2019-05-12T04:11:07    260.785
2019-05-12T04:41:07    259.694
2019-05-12T05:11:07    257.079
2019-05-12T05:41:05    259.238
2019-05-12T06:11:06    257.965
2019-05-12T06:41:07    255.673
2019-05-12T07:11:08    257.349
2019-05-12T07:41:07    254.515
2019-05-12T08:11:07    252.477
2019-05-12T08:41:05    258.404
2019-05-12T09:11:07    254.538
2019-05-12T09:41:08    253.448
2019-05-12T10:11:07    253.383
2019-05-12T10:41:05    257.326
2019-05-12T11:11:07    256.341
2019-05-12T11:41:08    255.393
2019-05-12T12:11:06    254.070
2019-05-12T12:41:06    255.568
2019-05-12T13:11:05    269.090
2019-05-12T13:41:07    258.275
2019-05-12T14:11:06    288.717
2019-05-11T14:30:12    255.370
2019-05-11T15:00:12    261.399
2019-05-11T15:30:09    256.554
2019-05-11T16:00:12    255.935
2019-05-11T16:30:11    253.735
2019-05-11T17:00:10    255.621
2019-05-11T17:30:09    260.497
2019-05-11T18:00:09    259.045
2019-05-11T18:30:09    253.383
2019-05-11T19:00:09    258.769
2019-05-11T19:30:09    255.033
2019-05-11T20:00:12    261.014
2019-05-11T20:30:12    261.068
2019-05-11T21:00:10    258.922
2019-05-11T21:30:12    255.921
2019-05-11T22:00:11    258.742
2019-05-11T22:30:11    257.766
2019-05-11T23:00:11    255.755
2019-05-11T23:30:11    258.152
2019-05-12T00:00:12    258.697
2019-05-12T00:30:12    260.266
2019-05-12T01:00:10    258.845
2019-05-12T01:30:09    258.800
2019-05-12T02:00:12    259.076
2019-05-12T02:30:10    258.065
