2019-05-11T14:41:15      7.355
2019-05-11T15:11:13      5.544
2019-05-11T15:41:14      5.742
2019-05-11T16:11:15      4.597
2019-05-11T16:41:13      5.924
2019-05-11T17:11:13      4.518
2019-05-11T17:41:15      4.391
2019-05-11T18:11:14      5.741
2019-05-11T18:41:16      4.426
2019-05-11T19:11:16      4.653
2019-05-11T19:41:13      4.543
2019-05-11T20:11:15      5.448
2019-05-11T20:41:15      5.833
2019-05-11T21:11:14      4.561
2019-05-11T21:41:14      4.459
2019-05-11T22:11:15      4.424
2019-05-11T22:41:16      5.401
2019-05-11T23:11:13      4.547
2019-05-11T23:41:14      5.813
2019-05-12T00:11:13      5.668
2019-05-12T00:41:13      4.469
2019-05-12T01:11:15      6.455
2019-05-12T01:41:15      4.658
2019-05-12T02:11:15      5.701
2019-05-12T02:41:13      4.478
2019-05-12T03:11:15      4.396
2019-05-12T03:41:14      5.960
2019-05-12T04:11:13      4.872
2019-05-12T04:41:13      5.639
2019-05-12T05:11:13      4.562
2019-05-12T05:41:14      5.821
2019-05-12T06:11:15      5.707
2019-05-12T06:41:13      5.617
2019-05-12T07:11:16      4.743
2019-05-12T07:41:15      4.765
2019-05-12T08:11:15      4.379
2019-05-12T08:41:14      6.766
2019-05-12T09:11:16      4.480
2019-05-12T09:41:14      5.729
2019-05-12T10:11:13      5.728
2019-05-12T10:41:16      4.407
2019-05-12T11:11:14      4.644
2019-05-12T11:41:14      4.767
2019-05-12T12:11:16      5.731
2019-05-12T12:41:15      4.586
2019-05-12T13:11:16      4.539
2019-05-12T13:41:15      5.613
2019-05-12T14:11:14      5.651
2019-05-11T14:30:20      0.951
2019-05-11T15:00:20      0.892
2019-05-11T15:30:17      0.869
2019-05-11T16:00:17      1.066
2019-05-11T16:30:17      1.072
2019-05-11T17:00:17      0.966
2019-05-11T17:30:20      1.034
2019-05-11T18:00:18      1.084
2019-05-11T18:30:20      0.881
2019-05-11T19:00:18      1.061
2019-05-11T19:30:19      0.784
2019-05-11T20:00:17      0.909
2019-05-11T20:30:17      0.826
2019-05-11T21:00:19      0.879
2019-05-11T21:30:19      0.826
2019-05-11T22:00:20      1.046
2019-05-11T22:30:20      0.809
2019-05-11T23:00:20      0.960
2019-05-11T23:30:17      0.782
2019-05-12T00:00:20      1.001
2019-05-12T00:30:17      0.922
2019-05-12T01:00:19      0.953
2019-05-12T01:30:20      0.999
2019-05-12T02:00:20      1.093
2019-05-12T02:30:17      1.206
2019-05-12T03:00:18      1.119
2019-05-12T03:30:17      1.068
2019-05-12T04:00:18      0.854
2019-05-12T04:30:19      0.869
2019-05-12T05:00:19      0.853
2019-05-12T05:30:20      0.877
2019-05-12T06:00:19      1.139
2019-05-12T06:30:19      1.059
2019-05-12T07:00:17      1.014
2019-05-12T07:30:17      0.808
2019-05-12T08:00:17      0.851
